日期,时间,币种,原因
2026-01-13,15:00,LINK,整个时间点缺失
2026-01-13,15:00,LTC,整个时间点缺失
2026-01-13,15:00,NEAR,整个时间点缺失
2026-01-13,15:00,SOL,整个时间点缺失
2026-01-13,15:00,STX,整个时间点缺失
2026-01-13,15:00,SUI,整个时间点缺失
2026-01-13,15:00,TAO,整个时间点缺失
2026-01-13,15:00,TON,整个时间点缺失
2026-01-13,15:00,TRX,整个时间点缺失
2026-01-13,15:00,UNI,整个时间点缺失
2026-01-13,15:00,XLM,整个时间点缺失
2026-01-13,15:00,XRP,整个时间点缺失
2026-01-13,15:30,AAVE,整个时间点缺失
2026-01-13,15:30,APT,整个时间点缺失
2026-01-13,15:30,BCH,整个时间点缺失
2026-01-13,15:30,BNB,整个时间点缺失
2026-01-13,15:30,BTC,整个时间点缺失
2026-01-13,15:30,CFX,整个时间点缺失
2026-01-13,15:30,CRO,整个时间点缺失
2026-01-13,15:30,CRV,整个时间点缺失
2026-01-13,15:30,DOGE,整个时间点缺失
2026-01-13,15:30,DOT,整个时间点缺失
2026-01-13,15:30,ETC,整个时间点缺失
2026-01-13,15:30,ETH,整个时间点缺失
2026-01-13,15:30,FIL,整个时间点缺失
2026-01-13,15:30,HBAR,整个时间点缺失
2026-01-13,15:30,LDO,整个时间点缺失
2026-01-13,15:30,LINK,整个时间点缺失
2026-01-13,15:30,LTC,整个时间点缺失
2026-01-13,15:30,NEAR,整个时间点缺失
2026-01-13,15:30,SOL,整个时间点缺失
2026-01-13,15:30,STX,整个时间点缺失
2026-01-13,15:30,SUI,整个时间点缺失
2026-01-13,15:30,TAO,整个时间点缺失
2026-01-13,15:30,TON,整个时间点缺失
2026-01-13,15:30,TRX,整个时间点缺失
2026-01-13,15:30,UNI,整个时间点缺失
2026-01-13,15:30,XLM,整个时间点缺失
2026-01-13,15:30,XRP,整个时间点缺失
2026-01-13,16:00,AAVE,整个时间点缺失
2026-01-13,16:00,APT,整个时间点缺失
2026-01-13,16:00,BCH,整个时间点缺失
2026-01-13,16:00,BNB,整个时间点缺失
2026-01-13,16:00,BTC,整个时间点缺失
2026-01-13,16:00,CFX,整个时间点缺失
2026-01-13,16:00,CRO,整个时间点缺失
2026-01-13,16:00,CRV,整个时间点缺失
2026-01-13,16:00,DOGE,整个时间点缺失
2026-01-13,16:00,DOT,整个时间点缺失
2026-01-13,16:00,ETC,整个时间点缺失
2026-01-13,16:00,ETH,整个时间点缺失
2026-01-13,16:00,FIL,整个时间点缺失
2026-01-13,16:00,HBAR,整个时间点缺失
2026-01-13,16:00,LDO,整个时间点缺失
2026-01-13,16:00,LINK,整个时间点缺失
2026-01-13,16:00,LTC,整个时间点缺失
2026-01-13,16:00,NEAR,整个时间点缺失
2026-01-13,16:00,SOL,整个时间点缺失
2026-01-13,16:00,STX,整个时间点缺失
2026-01-13,16:00,SUI,整个时间点缺失
2026-01-13,16:00,TAO,整个时间点缺失
2026-01-13,16:00,TON,整个时间点缺失
2026-01-13,16:00,TRX,整个时间点缺失
2026-01-13,16:00,UNI,整个时间点缺失
2026-01-13,16:00,XLM,整个时间点缺失
2026-01-13,16:00,XRP,整个时间点缺失
2026-01-13,16:30,AAVE,整个时间点缺失
2026-01-13,16:30,APT,整个时间点缺失
2026-01-13,16:30,BCH,整个时间点缺失
2026-01-13,16:30,BNB,整个时间点缺失
2026-01-13,16:30,BTC,整个时间点缺失
2026-01-13,16:30,CFX,整个时间点缺失
2026-01-13,16:30,CRO,整个时间点缺失
2026-01-13,16:30,CRV,整个时间点缺失
2026-01-13,16:30,DOGE,整个时间点缺失
2026-01-13,16:30,DOT,整个时间点缺失
2026-01-13,16:30,ETC,整个时间点缺失
2026-01-13,16:30,ETH,整个时间点缺失
2026-01-13,16:30,FIL,整个时间点缺失
2026-01-13,16:30,HBAR,整个时间点缺失
2026-01-13,16:30,LDO,整个时间点缺失
2026-01-13,16:30,LINK,整个时间点缺失
2026-01-13,16:30,LTC,整个时间点缺失
2026-01-13,16:30,NEAR,整个时间点缺失
2026-01-13,16:30,SOL,整个时间点缺失
2026-01-13,16:30,STX,整个时间点缺失
2026-01-13,16:30,SUI,整个时间点缺失
2026-01-13,16:30,TAO,整个时间点缺失
2026-01-13,16:30,TON,整个时间点缺失
2026-01-13,16:30,TRX,整个时间点缺失
2026-01-13,16:30,UNI,整个时间点缺失
2026-01-13,16:30,XLM,整个时间点缺失
2026-01-13,16:30,XRP,整个时间点缺失
2026-01-13,17:00,AAVE,整个时间点缺失
2026-01-13,17:00,APT,整个时间点缺失
2026-01-13,17:00,BCH,整个时间点缺失
2026-01-13,17:00,BNB,整个时间点缺失
2026-01-13,17:00,BTC,整个时间点缺失
2026-01-13,17:00,CFX,整个时间点缺失
2026-01-13,17:00,CRO,整个时间点缺失
2026-01-13,17:00,CRV,整个时间点缺失
2026-01-13,17:00,DOGE,整个时间点缺失
2026-01-13,17:00,DOT,整个时间点缺失
2026-01-13,17:00,ETC,整个时间点缺失
2026-01-13,17:00,ETH,整个时间点缺失
2026-01-13,17:00,FIL,整个时间点缺失
2026-01-13,17:00,HBAR,整个时间点缺失
2026-01-13,17:00,LDO,整个时间点缺失
2026-01-13,17:00,LINK,整个时间点缺失
2026-01-13,17:00,LTC,整个时间点缺失
2026-01-13,17:00,NEAR,整个时间点缺失
2026-01-13,17:00,SOL,整个时间点缺失
2026-01-13,17:00,STX,整个时间点缺失
2026-01-13,17:00,SUI,整个时间点缺失
2026-01-13,17:00,TAO,整个时间点缺失
2026-01-13,17:00,TON,整个时间点缺失
2026-01-13,17:00,TRX,整个时间点缺失
2026-01-13,17:00,UNI,整个时间点缺失
2026-01-13,17:00,XLM,整个时间点缺失
2026-01-13,17:00,XRP,整个时间点缺失
2026-01-13,17:30,AAVE,整个时间点缺失
2026-01-13,17:30,APT,整个时间点缺失
2026-01-13,17:30,BCH,整个时间点缺失
2026-01-13,17:30,BNB,整个时间点缺失
2026-01-13,17:30,BTC,整个时间点缺失
2026-01-13,17:30,CFX,整个时间点缺失
2026-01-13,17:30,CRO,整个时间点缺失
2026-01-13,17:30,CRV,整个时间点缺失
2026-01-13,17:30,DOGE,整个时间点缺失
2026-01-13,17:30,DOT,整个时间点缺失
2026-01-13,17:30,ETC,整个时间点缺失
2026-01-13,17:30,ETH,整个时间点缺失
2026-01-13,17:30,FIL,整个时间点缺失
2026-01-13,17:30,HBAR,整个时间点缺失
2026-01-13,17:30,LDO,整个时间点缺失
2026-01-13,17:30,LINK,整个时间点缺失
2026-01-13,17:30,LTC,整个时间点缺失
2026-01-13,17:30,NEAR,整个时间点缺失
2026-01-13,17:30,SOL,整个时间点缺失
2026-01-13,17:30,STX,整个时间点缺失
2026-01-13,17:30,SUI,整个时间点缺失
2026-01-13,17:30,TAO,整个时间点缺失
2026-01-13,17:30,TON,整个时间点缺失
2026-01-13,17:30,TRX,整个时间点缺失
2026-01-13,17:30,UNI,整个时间点缺失
2026-01-13,17:30,XLM,整个时间点缺失
2026-01-13,17:30,XRP,整个时间点缺失
2026-01-13,18:00,AAVE,整个时间点缺失
2026-01-13,18:00,APT,整个时间点缺失
2026-01-13,18:00,BCH,整个时间点缺失
2026-01-13,18:00,BNB,整个时间点缺失
2026-01-13,18:00,BTC,整个时间点缺失
2026-01-13,18:00,CFX,整个时间点缺失
2026-01-13,18:00,CRO,整个时间点缺失
2026-01-13,18:00,CRV,整个时间点缺失
2026-01-13,18:00,DOGE,整个时间点缺失
2026-01-13,18:00,DOT,整个时间点缺失
2026-01-13,18:00,ETC,整个时间点缺失
2026-01-13,18:00,ETH,整个时间点缺失
2026-01-13,18:00,FIL,整个时间点缺失
2026-01-13,18:00,HBAR,整个时间点缺失
2026-01-13,18:00,LDO,整个时间点缺失
2026-01-13,18:00,LINK,整个时间点缺失
2026-01-13,18:00,LTC,整个时间点缺失
2026-01-13,18:00,NEAR,整个时间点缺失
2026-01-13,18:00,SOL,整个时间点缺失
2026-01-13,18:00,STX,整个时间点缺失
2026-01-13,18:00,SUI,整个时间点缺失
2026-01-13,18:00,TAO,整个时间点缺失
2026-01-13,18:00,TON,整个时间点缺失
2026-01-13,18:00,TRX,整个时间点缺失
2026-01-13,18:00,UNI,整个时间点缺失
2026-01-13,18:00,XLM,整个时间点缺失
2026-01-13,18:00,XRP,整个时间点缺失
2026-01-13,18:30,AAVE,整个时间点缺失
2026-01-13,18:30,APT,整个时间点缺失
2026-01-13,18:30,BCH,整个时间点缺失
2026-01-13,18:30,BNB,整个时间点缺失
2026-01-13,18:30,BTC,整个时间点缺失
2026-01-13,18:30,CFX,整个时间点缺失
2026-01-13,18:30,CRO,整个时间点缺失
2026-01-13,18:30,CRV,整个时间点缺失
2026-01-13,18:30,DOGE,整个时间点缺失
2026-01-13,18:30,DOT,整个时间点缺失
2026-01-13,18:30,ETC,整个时间点缺失
2026-01-13,18:30,ETH,整个时间点缺失
2026-01-13,18:30,FIL,整个时间点缺失
2026-01-13,18:30,HBAR,整个时间点缺失
2026-01-13,18:30,LDO,整个时间点缺失
2026-01-13,18:30,LINK,整个时间点缺失
2026-01-13,18:30,LTC,整个时间点缺失
2026-01-13,18:30,NEAR,整个时间点缺失
2026-01-13,18:30,SOL,整个时间点缺失
2026-01-13,18:30,STX,整个时间点缺失
2026-01-13,18:30,SUI,整个时间点缺失
2026-01-13,18:30,TAO,整个时间点缺失
2026-01-13,18:30,TON,整个时间点缺失
2026-01-13,18:30,TRX,整个时间点缺失
2026-01-13,18:30,UNI,整个时间点缺失
2026-01-13,18:30,XLM,整个时间点缺失
2026-01-13,18:30,XRP,整个时间点缺失
2026-01-13,19:00,AAVE,整个时间点缺失
2026-01-13,19:00,APT,整个时间点缺失
2026-01-13,19:00,BCH,整个时间点缺失
2026-01-13,19:00,BNB,整个时间点缺失
2026-01-13,19:00,BTC,整个时间点缺失
2026-01-13,19:00,CFX,整个时间点缺失
2026-01-13,19:00,CRO,整个时间点缺失
2026-01-13,19:00,CRV,整个时间点缺失
2026-01-13,19:00,DOGE,整个时间点缺失
2026-01-13,19:00,DOT,整个时间点缺失
2026-01-13,19:00,ETC,整个时间点缺失
2026-01-13,19:00,ETH,整个时间点缺失
2026-01-13,19:00,FIL,整个时间点缺失
2026-01-13,19:00,HBAR,整个时间点缺失
2026-01-13,19:00,LDO,整个时间点缺失
2026-01-13,19:00,LINK,整个时间点缺失
2026-01-13,19:00,LTC,整个时间点缺失
2026-01-13,19:00,NEAR,整个时间点缺失
2026-01-13,19:00,SOL,整个时间点缺失
2026-01-13,19:00,STX,整个时间点缺失
2026-01-13,19:00,SUI,整个时间点缺失
2026-01-13,19:00,TAO,整个时间点缺失
2026-01-13,19:00,TON,整个时间点缺失
2026-01-13,19:00,TRX,整个时间点缺失
2026-01-13,19:00,UNI,整个时间点缺失
2026-01-13,19:00,XLM,整个时间点缺失
2026-01-13,19:00,XRP,整个时间点缺失
2026-01-13,19:30,AAVE,整个时间点缺失
2026-01-13,19:30,APT,整个时间点缺失
2026-01-13,19:30,BCH,整个时间点缺失
2026-01-13,19:30,BNB,整个时间点缺失
2026-01-13,19:30,BTC,整个时间点缺失
2026-01-13,19:30,CFX,整个时间点缺失
2026-01-13,19:30,CRO,整个时间点缺失
2026-01-13,19:30,CRV,整个时间点缺失
2026-01-13,19:30,DOGE,整个时间点缺失
2026-01-13,19:30,DOT,整个时间点缺失
2026-01-13,19:30,ETC,整个时间点缺失
2026-01-13,19:30,ETH,整个时间点缺失
2026-01-13,19:30,FIL,整个时间点缺失
2026-01-13,19:30,HBAR,整个时间点缺失
2026-01-13,19:30,LDO,整个时间点缺失
2026-01-13,19:30,LINK,整个时间点缺失
2026-01-13,19:30,LTC,整个时间点缺失
2026-01-13,19:30,NEAR,整个时间点缺失
2026-01-13,19:30,SOL,整个时间点缺失
2026-01-13,19:30,STX,整个时间点缺失
2026-01-13,19:30,SUI,整个时间点缺失
2026-01-13,19:30,TAO,整个时间点缺失
2026-01-13,19:30,TON,整个时间点缺失
2026-01-13,19:30,TRX,整个时间点缺失
2026-01-13,19:30,UNI,整个时间点缺失
2026-01-13,19:30,XLM,整个时间点缺失
2026-01-13,19:30,XRP,整个时间点缺失
2026-01-13,20:00,AAVE,整个时间点缺失
2026-01-13,20:00,APT,整个时间点缺失
2026-01-13,20:00,BCH,整个时间点缺失
2026-01-13,20:00,BNB,整个时间点缺失
2026-01-13,20:00,BTC,整个时间点缺失
2026-01-13,20:00,CFX,整个时间点缺失
2026-01-13,20:00,CRO,整个时间点缺失
2026-01-13,20:00,CRV,整个时间点缺失
2026-01-13,20:00,DOGE,整个时间点缺失
2026-01-13,20:00,DOT,整个时间点缺失
2026-01-13,20:00,ETC,整个时间点缺失
2026-01-13,20:00,ETH,整个时间点缺失
2026-01-13,20:00,FIL,整个时间点缺失
2026-01-13,20:00,HBAR,整个时间点缺失
2026-01-13,20:00,LDO,整个时间点缺失
2026-01-13,20:00,LINK,整个时间点缺失
2026-01-13,20:00,LTC,整个时间点缺失
2026-01-13,20:00,NEAR,整个时间点缺失
2026-01-13,20:00,SOL,整个时间点缺失
2026-01-13,20:00,STX,整个时间点缺失
2026-01-13,20:00,SUI,整个时间点缺失
2026-01-13,20:00,TAO,整个时间点缺失
2026-01-13,20:00,TON,整个时间点缺失
2026-01-13,20:00,TRX,整个时间点缺失
2026-01-13,20:00,UNI,整个时间点缺失
2026-01-13,20:00,XLM,整个时间点缺失
2026-01-13,20:00,XRP,整个时间点缺失
2026-01-13,20:30,AAVE,整个时间点缺失
2026-01-13,20:30,APT,整个时间点缺失
2026-01-13,20:30,BCH,整个时间点缺失
2026-01-13,20:30,BNB,整个时间点缺失
2026-01-13,20:30,BTC,整个时间点缺失
2026-01-13,20:30,CFX,整个时间点缺失
2026-01-13,20:30,CRO,整个时间点缺失
2026-01-13,20:30,CRV,整个时间点缺失
2026-01-13,20:30,DOGE,整个时间点缺失
2026-01-13,20:30,DOT,整个时间点缺失
2026-01-13,20:30,ETC,整个时间点缺失
2026-01-13,20:30,ETH,整个时间点缺失
2026-01-13,20:30,FIL,整个时间点缺失
2026-01-13,20:30,HBAR,整个时间点缺失
2026-01-13,20:30,LDO,整个时间点缺失
2026-01-13,20:30,LINK,整个时间点缺失
2026-01-13,20:30,LTC,整个时间点缺失
2026-01-13,20:30,NEAR,整个时间点缺失
2026-01-13,20:30,SOL,整个时间点缺失
2026-01-13,20:30,STX,整个时间点缺失
2026-01-13,20:30,SUI,整个时间点缺失
2026-01-13,20:30,TAO,整个时间点缺失
2026-01-13,20:30,TON,整个时间点缺失
2026-01-13,20:30,TRX,整个时间点缺失
2026-01-13,20:30,UNI,整个时间点缺失
2026-01-13,20:30,XLM,整个时间点缺失
2026-01-13,20:30,XRP,整个时间点缺失
2026-01-13,21:00,AAVE,整个时间点缺失
2026-01-13,21:00,APT,整个时间点缺失
2026-01-13,21:00,BCH,整个时间点缺失
2026-01-13,21:00,BNB,整个时间点缺失
2026-01-13,21:00,BTC,整个时间点缺失
2026-01-13,21:00,CFX,整个时间点缺失
2026-01-13,21:00,CRO,整个时间点缺失
2026-01-13,21:00,CRV,整个时间点缺失
2026-01-13,21:00,DOGE,整个时间点缺失
2026-01-13,21:00,DOT,整个时间点缺失
2026-01-13,21:00,ETC,整个时间点缺失
2026-01-13,21:00,ETH,整个时间点缺失
2026-01-13,21:00,FIL,整个时间点缺失
2026-01-13,21:00,HBAR,整个时间点缺失
2026-01-13,21:00,LDO,整个时间点缺失
2026-01-13,21:00,LINK,整个时间点缺失
2026-01-13,21:00,LTC,整个时间点缺失
2026-01-13,21:00,NEAR,整个时间点缺失
2026-01-13,21:00,SOL,整个时间点缺失
2026-01-13,21:00,STX,整个时间点缺失
2026-01-13,21:00,SUI,整个时间点缺失
2026-01-13,21:00,TAO,整个时间点缺失
2026-01-13,21:00,TON,整个时间点缺失
2026-01-13,21:00,TRX,整个时间点缺失
2026-01-13,21:00,UNI,整个时间点缺失
2026-01-13,21:00,XLM,整个时间点缺失
2026-01-13,21:00,XRP,整个时间点缺失
2026-01-13,21:30,AAVE,整个时间点缺失
2026-01-13,21:30,APT,整个时间点缺失
2026-01-13,21:30,BCH,整个时间点缺失
2026-01-13,21:30,BNB,整个时间点缺失
2026-01-13,21:30,BTC,整个时间点缺失
2026-01-13,21:30,CFX,整个时间点缺失
2026-01-13,21:30,CRO,整个时间点缺失
2026-01-13,21:30,CRV,整个时间点缺失
2026-01-13,21:30,DOGE,整个时间点缺失
2026-01-13,21:30,DOT,整个时间点缺失
2026-01-13,21:30,ETC,整个时间点缺失
2026-01-13,21:30,ETH,整个时间点缺失
2026-01-13,21:30,FIL,整个时间点缺失
2026-01-13,21:30,HBAR,整个时间点缺失
2026-01-13,21:30,LDO,整个时间点缺失
2026-01-13,21:30,LINK,整个时间点缺失
2026-01-13,21:30,LTC,整个时间点缺失
2026-01-13,21:30,NEAR,整个时间点缺失
2026-01-13,21:30,SOL,整个时间点缺失
2026-01-13,21:30,STX,整个时间点缺失
2026-01-13,21:30,SUI,整个时间点缺失
2026-01-13,21:30,TAO,整个时间点缺失
2026-01-13,21:30,TON,整个时间点缺失
2026-01-13,21:30,TRX,整个时间点缺失
2026-01-13,21:30,UNI,整个时间点缺失
2026-01-13,21:30,XLM,整个时间点缺失
2026-01-13,21:30,XRP,整个时间点缺失
2026-01-13,22:00,AAVE,整个时间点缺失
2026-01-13,22:00,APT,整个时间点缺失
2026-01-13,22:00,BCH,整个时间点缺失
2026-01-13,22:00,BNB,整个时间点缺失
2026-01-13,22:00,BTC,整个时间点缺失
2026-01-13,22:00,CFX,整个时间点缺失
2026-01-13,22:00,CRO,整个时间点缺失
2026-01-13,22:00,CRV,整个时间点缺失
2026-01-13,22:00,DOGE,整个时间点缺失
2026-01-13,22:00,DOT,整个时间点缺失
2026-01-13,22:00,ETC,整个时间点缺失
2026-01-13,22:00,ETH,整个时间点缺失
2026-01-13,22:00,FIL,整个时间点缺失
2026-01-13,22:00,HBAR,整个时间点缺失
2026-01-13,22:00,LDO,整个时间点缺失
2026-01-13,22:00,LINK,整个时间点缺失
2026-01-13,22:00,LTC,整个时间点缺失
2026-01-13,22:00,NEAR,整个时间点缺失
2026-01-13,22:00,SOL,整个时间点缺失
2026-01-13,22:00,STX,整个时间点缺失
2026-01-13,22:00,SUI,整个时间点缺失
2026-01-13,22:00,TAO,整个时间点缺失
2026-01-13,22:00,TON,整个时间点缺失
2026-01-13,22:00,TRX,整个时间点缺失
2026-01-13,22:00,UNI,整个时间点缺失
2026-01-13,22:00,XLM,整个时间点缺失
2026-01-13,22:00,XRP,整个时间点缺失
2026-01-13,22:30,AAVE,整个时间点缺失
2026-01-13,22:30,APT,整个时间点缺失
2026-01-13,22:30,BCH,整个时间点缺失
2026-01-13,22:30,BNB,整个时间点缺失
2026-01-13,22:30,BTC,整个时间点缺失
2026-01-13,22:30,CFX,整个时间点缺失
2026-01-13,22:30,CRO,整个时间点缺失
2026-01-13,22:30,CRV,整个时间点缺失
2026-01-13,22:30,DOGE,整个时间点缺失
2026-01-13,22:30,DOT,整个时间点缺失
2026-01-13,22:30,ETC,整个时间点缺失
2026-01-13,22:30,ETH,整个时间点缺失
2026-01-13,22:30,FIL,整个时间点缺失
2026-01-13,22:30,HBAR,整个时间点缺失
2026-01-13,22:30,LDO,整个时间点缺失
2026-01-13,22:30,LINK,整个时间点缺失
2026-01-13,22:30,LTC,整个时间点缺失
2026-01-13,22:30,NEAR,整个时间点缺失
2026-01-13,22:30,SOL,整个时间点缺失
2026-01-13,22:30,STX,整个时间点缺失
2026-01-13,22:30,SUI,整个时间点缺失
2026-01-13,22:30,TAO,整个时间点缺失
2026-01-13,22:30,TON,整个时间点缺失
2026-01-13,22:30,TRX,整个时间点缺失
2026-01-13,22:30,UNI,整个时间点缺失
2026-01-13,22:30,XLM,整个时间点缺失
2026-01-13,22:30,XRP,整个时间点缺失
2026-01-13,23:00,AAVE,整个时间点缺失
2026-01-13,23:00,APT,整个时间点缺失
2026-01-13,23:00,BCH,整个时间点缺失
2026-01-13,23:00,BNB,整个时间点缺失
2026-01-13,23:00,BTC,整个时间点缺失
2026-01-13,23:00,CFX,整个时间点缺失
2026-01-13,23:00,CRO,整个时间点缺失
2026-01-13,23:00,CRV,整个时间点缺失
2026-01-13,23:00,DOGE,整个时间点缺失
2026-01-13,23:00,DOT,整个时间点缺失
2026-01-13,23:00,ETC,整个时间点缺失
2026-01-13,23:00,ETH,整个时间点缺失
2026-01-13,23:00,FIL,整个时间点缺失
2026-01-13,23:00,HBAR,整个时间点缺失
2026-01-13,23:00,LDO,整个时间点缺失
2026-01-13,23:00,LINK,整个时间点缺失
2026-01-13,23:00,LTC,整个时间点缺失
2026-01-13,23:00,NEAR,整个时间点缺失
2026-01-13,23:00,SOL,整个时间点缺失
2026-01-13,23:00,STX,整个时间点缺失
2026-01-13,23:00,SUI,整个时间点缺失
